time,speed,throttle
260273311,214004.88281249997,70.0
260389347,213389.64843749997,70.0
260570630,212598.63281249997,70.0
260771070,211631.8359375,70.0
260975611,210541.9921875,70.0
261169638,209373.046875,70.0
261356332,208406.25,70.0
261558632,207597.65625,70.0
261760185,207008.7890625,70.0
261958877,206595.703125,70.0
262156290,206595.703125,70.0
262359037,206314.453125,70.0
262560713,206191.40625,70.0
262759690,206208.984375,70.0
262958579,206358.3984375,70.0
263156986,206586.9140625,70.0
263361799,206859.375,70.0
263562592,207140.625,70.0
263764990,207413.0859375,70.0
263957512,207650.390625,70.0
264160152,207852.5390625,70.0
264361785,208001.953125,70.0
264563046,208098.6328125,70.0
264763311,208151.3671875,70.0
264958450,208142.578125,70.0
265164927,208116.2109375,70.0
265370817,208063.4765625,70.0
265582485,208028.3203125,70.0
265762042,207940.4296875,70.0
265962022,207870.1171875,70.0
266166781,207764.6484375,70.0
266361550,207764.6484375,70.0
266562798,207632.8125,70.0
266799613,207061.5234375,70.0
266986301,207061.5234375,70.0
267162700,205927.734375,70.0
267362411,203370.1171875,70.0
267570320,199599.609375,70.0
267765610,195336.9140625,70.0
267964104,191759.765625,70.0
268163396,189791.015625,70.0
268365945,190107.421875,70.0
268566069,192471.6796875,70.0
268764888,196189.453125,70.0
268986016,199898.4375,70.0
269164694,203791.9921875,70.0
269363739,207210.9375,70.0
269563233,209865.234375,70.0
269761693,211526.3671875,70.0
269961121,212387.6953125,70.0
270159060,212607.42187499997,70.0
270363601,212431.640625,70.0
270559587,212431.640625,70.0
270761282,212036.1328125,70.0
270955872,211508.7890625,70.0
271157859,210823.2421875,70.0
271358802,209988.28125,70.0
271560934,209109.375,70.0
271760841,208327.1484375,70.0
271959466,207720.703125,70.0
272158778,207219.7265625,70.0
272359929,206850.5859375,70.0
272567930,206613.28125,70.0
272762123,206507.8125,70.0
272961132,206525.390625,70.0
273160743,206639.6484375,70.0
273365210,206841.796875,70.0
273570058,207087.890625,70.0
273761907,207325.1953125,70.0
273965788,207553.7109375,70.0
274164126,207738.28125,70.0
274361782,207887.6953125,70.0
274563950,208001.953125,70.0
274766767,208001.953125,70.0
274965191,208063.4765625,70.0
275164892,208089.84375,70.0
275365193,208098.6328125,70.0
275578215,208072.265625,70.0
275771524,208028.3203125,70.0
275978351,207966.796875,70.0
276174054,207914.0625,70.0
276374046,207852.5390625,70.0
276557356,207799.8046875,70.0
276760359,207747.0703125,70.0
276961116,207720.703125,70.0
277154987,207694.3359375,70.0
277362148,207659.1796875,70.0
277561654,207650.390625,70.0
277759199,207659.1796875,70.0
277962550,207667.96875,70.0
278160974,207667.96875,70.0
278363634,207659.1796875,70.0
278563729,207685.546875,70.0
278769359,207711.9140625,70.0
278967440,207711.9140625,70.0
279172121,207720.703125,70.0
279370128,207729.4921875,70.0
279563519,207738.28125,70.0
279763488,207720.703125,70.0
279964736,207720.703125,70.0
280160783,207720.703125,70.0
280360260,207729.4921875,70.0
280561851,207729.4921875,70.0
280763825,207720.703125,70.0
280961646,207711.9140625,70.0
281163282,207703.125,70.0
281362658,207694.3359375,70.0
281561652,207676.7578125,70.0
281763970,207667.96875,70.0
281962711,207659.1796875,70.0
282161173,207667.96875,70.0
282366636,207667.96875,70.0
282580287,207676.7578125,70.0
282766062,207676.7578125,70.0
282965484,207703.125,70.0
283164709,207703.125,70.0
283366422,207694.3359375,70.0
283567159,207703.125,70.0
283765942,207694.3359375,70.0
283963742,207703.125,70.0
284164119,207694.3359375,70.0
284365946,207685.546875,70.0
284566060,207659.1796875,70.0
284767269,207659.1796875,70.0
284967124,207641.6015625,70.0
285165334,207536.1328125,70.0
285364340,207325.1953125,70.0
285565115,207070.3125,70.0
285765097,206666.015625,70.0
285957867,205664.0625,70.0
286162573,203343.75,70.0
286358455,199819.3359375,70.0
286561047,195635.7421875,70.0
286761148,191961.9140625,70.0
286960676,189703.125,70.0
287159425,189703.125,70.0
287357919,189747.0703125,70.0
287565471,191909.1796875,70.0
287762260,195468.75,70.0
287963526,199379.8828125,70.0
288167600,203264.6484375,70.0
288361243,206762.6953125,70.0
288562058,209487.3046875,70.0
288763065,211236.328125,70.0
288963152,212141.6015625,70.0
289164182,212458.0078125,70.0
289363854,212343.75,70.0
289565234,212000.9765625,70.0
289762782,211482.421875,70.0
289966959,210867.1875,70.0
290172876,210041.015625,70.0
290372413,209153.3203125,70.0
290566366,208371.09375,70.0
290769159,207738.28125,70.0
290969472,207237.3046875,70.0
291161674,206850.5859375,70.0
291359411,206850.5859375,70.0
291563261,206595.703125,70.0
291759636,206463.8671875,70.0
291959531,206455.078125,70.0
292155733,206551.7578125,70.0
292360617,206736.328125,70.0
292566076,206973.6328125,70.0
292758823,207219.7265625,70.0
292960124,207439.453125,70.0
293160688,207615.234375,70.0
293358915,207773.4375,70.0
293564727,207870.1171875,70.0
293757995,207949.21875,70.0
293958596,207993.1640625,70.0
294160638,208010.7421875,70.0
294358387,207993.1640625,70.0
294564877,207949.21875,70.0
294765751,207878.90625,70.0
294962684,207808.59375,70.0
295160455,207747.0703125,70.0
295362619,207703.125,70.0
295577258,207659.1796875,70.0
295763379,207659.1796875,70.0
295957974,207632.8125,70.0
296162076,207624.0234375,70.0
296358913,207615.234375,70.0
296570298,207606.4453125,70.0
296764462,207624.0234375,70.0
296960797,207632.8125,70.0
297185478,207632.8125,70.0
297367683,207606.4453125,70.0
297574178,207615.234375,70.0
297769542,207606.4453125,70.0
297964539,207615.234375,70.0
298166694,207606.4453125,70.0
298367127,207624.0234375,70.0
298576963,207624.0234375,70.0
298770990,207632.8125,70.0
298978146,207562.5,70.0
299169625,207166.9921875,70.0
299371560,205523.4375,70.0
299575122,202359.375,70.0
299763441,202359.375,70.0
299965044,198052.734375,70.0
300201939,190353.515625,70.0
300365264,190353.515625,70.0
300573955,189123.046875,70.0
300766565,190204.1015625,70.0
300971433,193192.3828125,70.0
301171119,196927.734375,70.0
301357121,200882.8125,70.0
301560812,204750.0,70.0
301758436,207984.375,70.0
301958469,210375.0,70.0
302162222,211781.25,70.0
302360571,212493.1640625,70.0
302650352,212598.63281249997,70.0
302863108,212352.5390625,70.0
303109479,211921.875,70.0
303310818,211350.5859375,70.0
303476480,210612.3046875,70.0
303584963,209707.03125,70.0
303756762,208854.4921875,70.0
303960740,208854.4921875,70.0
304159580,208116.2109375,70.0
304360886,207518.5546875,70.0
304559942,207035.15625,70.0
304758399,206701.171875,70.0
304967473,206481.4453125,70.0
305162001,206375.9765625,70.0
305363831,206402.34375,70.0
305575634,206534.1796875,70.0
305765132,206745.1171875,70.0
305971164,206964.84375,70.0
306167726,207202.1484375,70.0
306371220,207430.6640625,70.0
306566231,207624.0234375,70.0
306766861,207782.2265625,70.0
306966113,207896.484375,70.0
307176549,207958.0078125,70.0
307365705,207984.375,70.0
307570838,207922.8515625,70.0
307755754,207834.9609375,70.0
307956293,207834.9609375,70.0
308155934,207694.3359375,70.0
308357743,207544.921875,70.0
308559810,207413.0859375,70.0
308756638,207298.828125,70.0
308959653,207246.09375,70.0
309158018,207237.3046875,70.0
309359480,207254.8828125,70.0
309569835,207281.25,70.0
309759113,207325.1953125,70.0
309961328,207386.71875,70.0
310165070,207457.03125,70.0
310361112,207518.5546875,70.0
310564104,207580.078125,70.0
310760981,207624.0234375,70.0
310961242,207650.390625,70.0
311161086,207650.390625,70.0
311363289,207650.390625,70.0
311566064,207632.8125,70.0
311766202,207650.390625,70.0
311953928,207650.390625,70.0
312157289,207659.1796875,70.0
312355919,207659.1796875,70.0
312557158,207659.1796875,70.0
312759142,207659.1796875,70.0
312962166,207650.390625,70.0
313161268,207632.8125,70.0
313361185,207624.0234375,70.0
313570754,207588.8671875,70.0
313761904,207536.1328125,70.0
313959539,207457.03125,70.0
314159990,207404.296875,70.0
314379787,207377.9296875,70.0
314565101,207360.3515625,70.0
314763390,207325.1953125,70.0
314966998,207140.625,70.0
315172864,206323.2421875,70.0
315356197,204020.5078125,70.0
315559325,200443.359375,70.0
315756782,196110.3515625,70.0
315958117,192287.109375,70.0
316158420,189870.1171875,70.0
316356598,189870.1171875,70.0
316559806,189729.4921875,70.0
316759629,191724.609375,70.0
316958667,195143.5546875,70.0
317158669,198993.1640625,70.0
317356658,202913.0859375,70.0
317560510,206490.234375,70.0
317758097,209381.8359375,70.0
317955775,211271.484375,70.0
318157814,212264.6484375,70.0
318356457,212581.05468749997,70.0
318561933,212501.953125,70.0
318759630,212132.8125,70.0
318966693,211640.625,70.0
319159091,210972.65625,70.0
319358288,210155.2734375,70.0
319562894,209250.0,70.0
319761044,208432.6171875,70.0
319965238,207764.6484375,70.0
320162648,207228.515625,70.0
320362996,206850.5859375,70.0
320565646,206595.703125,70.0
320766491,206463.8671875,70.0
320964090,206463.8671875,70.0
321164850,206446.2890625,70.0
321366853,206542.96875,70.0
321569398,206718.75,70.0
321769604,206903.3203125,70.0
321959402,207131.8359375,70.0
322156502,207360.3515625,70.0
322356223,207588.8671875,70.0
322564133,207747.0703125,70.0
322800605,207870.1171875,70.0
322963974,207931.640625,70.0
323162826,207984.375,70.0
323360703,207984.375,70.0
323562440,207958.0078125,70.0
323762340,207914.0625,70.0
323962649,207861.328125,70.0
324158311,207755.859375,70.0
324364042,207298.828125,70.0
324563871,205795.8984375,70.0
324772146,202728.515625,70.0
324959733,202728.515625,70.0
325161832,198527.34375,70.0
325374387,194062.5,70.0
325567039,190617.1875,70.0
325762277,189140.625,70.0
325962854,190037.109375,70.0
326162524,192875.9765625,70.0
326363793,196681.640625,70.0
326567209,200671.875,70.0
326767531,204539.0625,70.0
326965164,207887.6953125,70.0
327166539,210366.2109375,70.0
327363359,211842.7734375,70.0
327573942,212528.3203125,70.0
327758830,212651.36718749997,70.0
327956996,212370.1171875,70.0
328160350,211904.296875,70.0
328378017,211315.4296875,70.0
328566088,210621.09375,70.0
328763047,209733.3984375,70.0
328963519,208854.4921875,70.0
329163502,208116.2109375,70.0
329373537,207509.765625,70.0
329566493,207509.765625,70.0
329761914,207008.7890625,70.0
329963312,206666.015625,70.0
330160364,206446.2890625,70.0
330364732,206384.765625,70.0
330563836,206411.1328125,70.0
330761450,206569.3359375,70.0
330966262,206745.1171875,70.0
331170533,207000.0,70.0
331365965,207202.1484375,70.0
331563762,207439.453125,70.0
331766165,207624.0234375,70.0
331965147,207791.015625,70.0
332164521,207808.59375,70.0
332371869,207694.3359375,70.0
332574864,207035.15625,70.0
332764996,205066.40625,70.0
332965131,201638.671875,70.0
333164603,197270.5078125,70.0
333366651,197270.5078125,70.0
333629614,190151.3671875,70.0
333767105,190151.3671875,70.0
333963448,189404.296875,70.0
334165729,190872.0703125,70.0
334361300,194088.8671875,70.0
334566911,197929.6875,70.0
334783614,201884.765625,70.0
334961923,205584.9609375,70.0
335157665,208617.1875,70.0
335358166,210735.3515625,70.0
335558750,212009.765625,70.0
335757643,212519.53125,70.0
335954331,212563.47656249997,70.0
336156077,212185.546875,70.0
336362568,211640.625,70.0
336566665,210919.921875,70.0
336763660,209961.9140625,70.0
336961182,208415.0390625,70.0
337159373,205655.2734375,70.0
337360341,201489.2578125,70.0
337569131,201489.2578125,70.0
337759574,196576.171875,70.0
337960323,191953.125,70.0
338161906,188604.4921875,70.0
338363357,187901.3671875,70.0
338560555,189500.9765625,70.0
338763174,192981.4453125,70.0
338961319,197085.9375,70.0
339161689,201339.84375,70.0
339360165,205400.390625,70.0
339561745,208757.8125,70.0
339763867,211139.6484375,70.0
339967252,212519.53125,70.0
340169905,213143.55468749997,70.0
340365406,213161.13281249997,70.0
340565368,212774.41406249997,70.0
340765841,212203.125,70.0
340967375,211464.84375,70.0
341168014,210568.359375,70.0
341364355,209540.0390625,70.0
341566641,208599.609375,70.0
341762494,208599.609375,70.0
341966849,207870.1171875,70.0
342169503,207254.8828125,70.0
342364344,206815.4296875,70.0
342554502,206516.6015625,70.0
342767571,206358.3984375,70.0
342966557,206314.453125,70.0
343156345,206411.1328125,70.0
343358649,206595.703125,70.0
343560178,206833.0078125,70.0
343759314,207079.1015625,70.0
343960560,207333.984375,70.0
344163491,207562.5,70.0
344357984,207764.6484375,70.0
344560618,207896.484375,70.0
344761276,207984.375,70.0
344957216,208019.53125,70.0
345159613,208037.109375,70.0
345359685,208010.7421875,70.0
345564542,207966.796875,70.0
345757233,207896.484375,70.0
345957319,207896.484375,70.0
346160083,207826.171875,70.0
346361240,207738.28125,70.0
346560119,207659.1796875,70.0
346758914,207606.4453125,70.0
346958963,207588.8671875,70.0
347159846,207571.2890625,70.0
347358635,207562.5,70.0
347562618,207571.2890625,70.0
347765788,207580.078125,70.0
347963439,207580.078125,70.0
348165146,207588.8671875,70.0
348373763,207615.234375,70.0
348563678,207632.8125,70.0
348773011,207624.0234375,70.0
348967580,207597.65625,70.0
349169665,207580.078125,70.0
349366712,207413.0859375,70.0
349564722,206595.703125,70.0
349773160,204328.125,70.0
349969831,200689.453125,70.0
350151727,200689.453125,70.0
350370147,196242.1875,70.0
350559358,192199.21875,70.0
350762161,189553.7109375,70.0
350960453,189272.4609375,70.0
351159896,191206.0546875,70.0
351361276,194651.3671875,70.0
351589114,198615.234375,70.0
351767711,202561.5234375,70.0
351986305,206358.3984375,70.0
352163214,209065.4296875,70.0
352359648,211025.390625,70.0
352563120,212071.2890625,70.0
352766774,212501.953125,70.0
352966119,212458.0078125,70.0
353161679,212132.8125,70.0
353360606,211623.046875,70.0
353563704,210990.234375,70.0
353763259,210164.0625,70.0
353962438,209250.0,70.0
354164593,208441.40625,70.0
354360363,208441.40625,70.0
354569009,207773.4375,70.0
354765434,207237.3046875,70.0
354963375,206833.0078125,70.0
355162367,206578.125,70.0
355364914,206428.7109375,70.0
355557387,206384.765625,70.0
355765342,206499.0234375,70.0
355962001,206657.2265625,70.0
356162496,206885.7421875,70.0
356353890,207114.2578125,70.0
356558114,207351.5625,70.0
356757176,207527.34375,70.0
356960697,207703.125,70.0
357155569,207834.9609375,70.0
357357853,207940.4296875,70.0
357561031,207984.375,70.0
357759073,207975.5859375,70.0
357963382,207949.21875,70.0
358162215,207896.484375,70.0
358367010,207834.9609375,70.0
358561710,207834.9609375,70.0
358761111,207782.2265625,70.0
358966825,207738.28125,70.0
359159946,207694.3359375,70.0
359362028,207667.96875,70.0
359566394,207632.8125,70.0
359765387,207624.0234375,70.0
359973415,207615.234375,70.0
360157082,207615.234375,70.0
360354789,207615.234375,70.0
360557185,207615.234375,70.0
360754126,207632.8125,70.0
360958013,207632.8125,70.0
361154535,207650.390625,70.0
361363751,207650.390625,70.0
361564848,207667.96875,70.0
361766167,207676.7578125,70.0
361966804,207676.7578125,70.0
362167585,207676.7578125,70.0
362363941,207694.3359375,70.0
362566281,207711.9140625,70.0
362762965,207711.9140625,70.0
362964945,207738.28125,70.0
363162532,207729.4921875,70.0
363354375,207729.4921875,70.0
363560800,207720.703125,70.0
363757571,207729.4921875,70.0
363955544,207720.703125,70.0
364157483,207720.703125,70.0
364362363,207703.125,70.0
364563668,207667.96875,70.0
364762482,207641.6015625,70.0
364958387,207606.4453125,70.0
365165412,207624.0234375,70.0
365359351,207624.0234375,70.0
365561671,207632.8125,70.0
365760901,207624.0234375,70.0
365958570,207632.8125,70.0
366163993,207632.8125,70.0
366362186,207632.8125,70.0
366562335,207641.6015625,70.0
366796914,207650.390625,70.0
367003095,207685.546875,70.0
367167639,207685.546875,70.0
367378370,207685.546875,70.0
367566533,207694.3359375,70.0
367760782,207703.125,70.0
367959152,207703.125,70.0
368159219,207685.546875,70.0
368358800,207667.96875,70.0
368560966,207659.1796875,70.0
368756852,207659.1796875,70.0
369229241,207659.1796875,70.0
369613711,207632.8125,70.0
369936557,207624.0234375,70.0
370019412,207624.0234375,70.0
370227282,207650.390625,70.0
370358931,207667.96875,70.0
370560766,207676.7578125,70.0
370757695,207676.7578125,70.0
370958712,207676.7578125,70.0
371156552,207676.7578125,70.0
371357038,207685.546875,70.0
371557647,207703.125,70.0
371958150,207738.28125,70.0
372239305,207782.2265625,70.0
372363937,207782.2265625,70.0
372560040,207808.59375,70.0
372760171,207817.3828125,70.0
372959251,207852.5390625,70.0
373159840,207896.484375,70.0
373360026,207922.8515625,70.0
373563763,207940.4296875,70.0
373769077,207949.21875,70.0
373966808,207958.0078125,70.0
374164184,207949.21875,70.0
374362075,207922.8515625,70.0
374566235,207931.640625,70.0
374764514,207931.640625,70.0
374959724,207914.0625,70.0
375160258,207887.6953125,70.0
375360505,207887.6953125,70.0
375564279,207878.90625,70.0
375771133,207861.328125,70.0
375965729,207834.9609375,70.0
376163438,207826.171875,70.0
376361890,207799.8046875,70.0
376557424,207782.2265625,70.0
376761574,207738.28125,70.0
376961882,207703.125,70.0
377158030,207676.7578125,70.0
377364360,207641.6015625,70.0
377559842,207615.234375,70.0
377761836,207580.078125,70.0
377964497,207588.8671875,70.0
378166971,207606.4453125,70.0
378370087,207615.234375,70.0
378559458,207632.8125,70.0
378761998,207641.6015625,70.0
378962342,207667.96875,70.0
379166370,207659.1796875,70.0
379362643,207659.1796875,70.0
379564524,207659.1796875,70.0
379764601,207641.6015625,70.0
379964847,207659.1796875,70.0
380169099,207650.390625,70.0
380362491,207659.1796875,70.0
380563897,207650.390625,70.0
380764627,207641.6015625,70.0
380963193,207606.4453125,70.0
381172567,207439.453125,70.0
381363685,206780.2734375,70.0
381564868,204776.3671875,70.0
381760559,201375.0,70.0
381958170,196857.421875,70.0
382164490,192990.234375,70.0
382359770,190142.578125,70.0
382562160,189500.9765625,70.0
382776812,191118.1640625,70.0
382961081,194370.1171875,70.0
383163879,198184.5703125,70.0
383364892,202122.0703125,70.0
383563297,205769.53125,70.0
383761803,205769.53125,70.0
383973207,208784.1796875,70.0
384157596,210796.875,70.0
384354059,211930.6640625,70.0
384559354,212352.5390625,70.0
384757489,212343.75,70.0
384962649,212000.9765625,70.0
385161791,211552.734375,70.0
385356416,210963.8671875,70.0
385564677,210243.1640625,70.0
385759119,209373.046875,70.0
385969078,208573.2421875,70.0
386160235,207922.8515625,70.0
386358745,207395.5078125,70.0
386560045,206973.6328125,70.0
386759205,206683.59375,70.0
386961945,206490.234375,70.0
387161711,206340.8203125,70.0
387360447,205901.3671875,70.0
387560425,204372.0703125,70.0
387756334,204372.0703125,70.0
387958770,201375.0,70.0
388158452,197332.03125,70.0
388357585,193209.9609375,70.0
388557081,190168.9453125,70.0
388756102,189193.359375,70.0
388956410,190520.5078125,70.0
389159208,193702.1484375,70.0
389357437,197604.4921875,70.0
389577175,201612.3046875,70.0
389757865,205347.65625,70.0
389962008,208476.5625,70.0
390162913,210682.6171875,70.0
390366196,211992.1875,70.0
390566955,212563.47656249997,70.0
390767694,212624.99999999997,70.0
390960306,212299.8046875,70.0
391170157,211842.7734375,70.0
391361595,211218.75,70.0
391558226,210462.890625,70.0
391755670,209548.828125,70.0
391956058,209548.828125,70.0
392160665,208678.7109375,70.0
392359983,207966.796875,70.0
392561236,207386.71875,70.0
392761042,206938.4765625,70.0
392984312,206630.859375,70.0
393166829,206428.7109375,70.0
393361272,206367.1875,70.0
393563595,206437.5,70.0
393769135,206578.125,70.0
393964788,206797.8515625,70.0
394167428,207026.3671875,70.0
394366347,207272.4609375,70.0
394565160,207483.3984375,70.0
394764136,207667.96875,70.0
394964081,207808.59375,70.0
395163447,207905.2734375,70.0
395361901,207958.0078125,70.0
395562625,207984.375,70.0
395767752,207975.5859375,70.0
395962021,207922.8515625,70.0
396153968,207922.8515625,70.0
396354542,207878.90625,70.0
396554436,207808.59375,70.0
396756210,207764.6484375,70.0
396962307,207703.125,70.0
397160963,207667.96875,70.0
397360885,207632.8125,70.0
397564677,207615.234375,70.0
397764875,207571.2890625,70.0
397967819,207562.5,70.0
398166053,207562.5,70.0
398362969,207580.078125,70.0
398566857,207580.078125,70.0
398784640,207580.078125,70.0
398963047,207597.65625,70.0
399161730,207615.234375,70.0
399361501,207632.8125,70.0
399555920,207632.8125,70.0
399755512,207457.03125,70.0
399955738,206666.015625,70.0
400158119,204442.3828125,70.0
400351682,204442.3828125,70.0
400559032,200847.65625,70.0
400759589,196382.8125,70.0
401027418,189553.7109375,70.0
401189960,189553.7109375,70.0
401360185,189105.46875,70.0
401558067,190898.4375,70.0
401758214,194334.9609375,70.0
401964598,198254.8828125,70.0
402161301,202271.484375,70.0
402360389,205936.5234375,70.0
402562016,208995.1171875,70.0
402761972,211060.546875,70.0
402970432,212194.3359375,70.0
403163256,212651.36718749997,70.0
403362157,212624.99999999997,70.0
403564249,212264.6484375,70.0
403763225,211719.7265625,70.0
403961967,211051.7578125,70.0
404161999,210251.953125,70.0
404361454,209346.6796875,70.0
404562716,208485.3515625,70.0
404764141,208485.3515625,70.0
404963528,207808.59375,70.0
405166897,207254.8828125,70.0
405361070,206859.375,70.0
405565164,206586.9140625,70.0
405765833,206428.7109375,70.0
405966262,206402.34375,70.0
406165477,206481.4453125,70.0
406367125,206639.6484375,70.0
406564895,206850.5859375,70.0
406767477,207096.6796875,70.0
406964382,207360.3515625,70.0
407162968,207553.7109375,70.0
407363190,207720.703125,70.0
407572996,207843.75,70.0
407763653,207949.21875,70.0
407965145,208028.3203125,70.0
408169062,208037.109375,70.0
408360077,208001.953125,70.0
408566114,207861.328125,70.0
408763582,207650.390625,70.0
408964591,207650.390625,70.0
409164180,207386.71875,70.0
409364578,207043.9453125,70.0
409561535,206200.1953125,70.0
409756426,204055.6640625,70.0
409961643,200557.6171875,70.0
410155327,196136.71875,70.0
410354710,191979.4921875,70.0
410553687,189140.625,70.0
410756212,188622.0703125,70.0
410957167,190432.6171875,70.0
411153417,193974.609375,70.0
411358980,198079.1015625,70.0
411556180,202245.1171875,70.0
411763084,206050.78125,70.0
411960024,209162.109375,70.0
412156473,211280.2734375,70.0
412360270,212440.4296875,70.0
412558487,212897.46093749997,70.0
412757544,212835.93749999997,70.0
412959316,212431.640625,70.0
413167885,211833.984375,70.0
413363375,211833.984375,70.0
413563826,211122.0703125,70.0
413763337,210251.953125,70.0
413964497,209311.5234375,70.0
414165121,208450.1953125,70.0
414365598,207755.859375,70.0
414566634,207193.359375,70.0
414760673,206789.0625,70.0
414958182,206525.390625,70.0
415164828,206367.1875,70.0
415356434,206349.609375,70.0
415559694,206446.2890625,70.0
415762132,206657.2265625,70.0
415959897,206876.953125,70.0
416161662,207131.8359375,70.0
416357585,207377.9296875,70.0
416565271,207597.65625,70.0
416764115,207764.6484375,70.0
416971567,207870.1171875,70.0
417167857,207914.0625,70.0
417366067,207914.0625,70.0
417567085,207931.640625,70.0
417762122,207914.0625,70.0
417965295,207878.90625,70.0
418160362,207843.75,70.0
418359438,207791.015625,70.0
418561921,207747.0703125,70.0
418773543,207685.546875,70.0
418957877,207641.6015625,70.0
419159373,207615.234375,70.0
419359251,207615.234375,70.0
419559558,207597.65625,70.0
419762825,207597.65625,70.0
419962954,207597.65625,70.0
420165543,207615.234375,70.0
420365424,207606.4453125,70.0
420556912,207632.8125,70.0
420758812,207641.6015625,70.0
420960508,207667.96875,70.0
421161539,207659.1796875,70.0
421361229,207650.390625,70.0
421564537,207650.390625,70.0
421763134,207641.6015625,70.0
421966517,207667.96875,70.0
422171009,207659.1796875,70.0
422366711,207659.1796875,70.0
422562458,207650.390625,70.0
422765525,207659.1796875,70.0
422960822,207676.7578125,70.0
423164110,207667.96875,70.0
423373350,207676.7578125,70.0
423560727,207685.546875,70.0
423759897,207676.7578125,70.0
423960080,207659.1796875,70.0
424161761,207641.6015625,70.0
424365465,207659.1796875,70.0
424563766,207659.1796875,70.0
424765757,207641.6015625,70.0
424978310,207641.6015625,70.0
425165697,207641.6015625,70.0
425367031,207632.8125,70.0
425557896,207632.8125,70.0
425763428,207632.8125,70.0
425967407,207641.6015625,70.0
426163096,207659.1796875,70.0
426364969,207667.96875,70.0
426560903,207667.96875,70.0
426760308,207667.96875,70.0
426965202,207676.7578125,70.0
427163788,207676.7578125,70.0
427361708,207676.7578125,70.0
427566103,207685.546875,70.0
427764038,207694.3359375,70.0
427974507,207685.546875,70.0
428163391,207667.96875,70.0
428364615,207667.96875,70.0
428566621,207659.1796875,70.0
428777778,207667.96875,70.0
428970948,207667.96875,70.0
429158726,207659.1796875,70.0
429356106,207641.6015625,70.0
429566377,207500.9765625,70.0
429765929,207281.25,70.0
429955065,207281.25,70.0
430156882,207035.15625,70.0
430355057,206824.21875,70.0
430560198,206692.3828125,70.0
430761749,206674.8046875,70.0
430953102,206771.484375,70.0
431157893,206929.6875,70.0
431358881,207043.9453125,70.0
431565079,206912.109375,70.0
431763661,205804.6875,70.0
431963786,203115.234375,70.0
432173634,199212.890625,70.0
432365657,194923.828125,70.0
432562372,191416.9921875,70.0
432757054,189729.4921875,70.0
432963513,190291.9921875,70.0
433163539,192875.9765625,70.0
433364660,196426.7578125,70.0
433556840,200311.5234375,70.0
433756233,204117.1875,70.0
433960174,204117.1875,70.0
434169831,209961.9140625,70.0
434403136,211500.0,70.0
434564706,211500.0,70.0
434762250,212238.28125,70.0
434966465,212422.8515625,70.0
435160979,212211.9140625,70.0
435363751,211816.40625,70.0
435576612,211245.1171875,70.0
435762921,210585.9375,70.0
435969241,209750.9765625,70.0
436159472,208898.4375,70.0
436358424,208168.9453125,70.0
436564456,207562.5,70.0
436767468,207087.890625,70.0
436973265,206727.5390625,70.0
437170875,206534.1796875,70.0
437372814,206472.65625,70.0
437571973,206542.96875,70.0
437764432,206648.4375,70.0
437966818,206709.9609375,70.0
438159962,206173.828125,70.0
438358271,206173.828125,70.0
438562205,204257.8125,70.0
438764795,200847.65625,70.0
438962969,196541.015625,70.0
439163566,192480.46875,70.0
439362338,189738.28125,70.0
439569347,189254.8828125,70.0
439767715,191223.6328125,70.0
439955332,194537.109375,70.0
440159616,198518.5546875,70.0
440361014,202500.0,70.0
440563459,206208.984375,70.0
440769496,209118.1640625,70.0
440962910,211104.4921875,70.0
441162914,212194.3359375,70.0
441365880,212660.15624999997,70.0
441564812,212624.99999999997,70.0
441766782,212264.6484375,70.0
441967048,211719.7265625,70.0
442166647,211051.7578125,70.0
442365077,210181.640625,70.0
442565697,210181.640625,70.0
442773125,209232.421875,70.0
442965147,208441.40625,70.0
443163685,207729.4921875,70.0
443358633,207193.359375,70.0
443556272,206771.484375,70.0
443760075,206499.0234375,70.0
443957247,206332.03125,70.0
444162711,206296.875,70.0
444362879,206384.765625,70.0
444590179,206569.3359375,70.0
444767466,206780.2734375,70.0
444963885,207017.578125,70.0
445164416,207263.671875,70.0
445362065,207474.609375,70.0
445562288,207641.6015625,70.0
445760831,207782.2265625,70.0
445961380,207852.5390625,70.0
446162248,207914.0625,70.0
446363229,207905.2734375,70.0
446561421,207905.2734375,70.0
446765704,207808.59375,70.0
446964755,207659.1796875,70.0
447249923,207246.09375,70.0
447368987,207246.09375,70.0
447564500,206613.28125,70.0
447763186,204644.53125,70.0
447966738,201208.0078125,70.0
448164085,196672.8515625,70.0
448366092,192260.7421875,70.0
448564575,189043.9453125,70.0
448767356,188165.0390625,70.0
448963282,189711.9140625,70.0
449164690,193148.4375,70.0
449365664,197288.0859375,70.0
449555730,201524.4140625,70.0
449767144,205514.6484375,70.0
449965768,208749.0234375,70.0
450156088,210981.4453125,70.0
450357957,212282.2265625,70.0
450560237,212835.93749999997,70.0
450754927,212835.93749999997,70.0
450958880,212879.88281249997,70.0
451157890,212519.53125,70.0
451356751,211992.1875,70.0
451558839,211297.8515625,70.0
451759629,210454.1015625,70.0
451961209,209452.1484375,70.0
452161597,208555.6640625,70.0
452361530,207817.3828125,70.0
452556361,207166.9921875,70.0
452764286,206419.921875,70.0
452965007,205690.4296875,70.0
453164776,204785.15625,70.0
453361616,203422.8515625,70.0
453563646,200777.34375,70.0
453763637,197569.3359375,70.0
453963621,193913.0859375,70.0
